client_id,status,client_description,last_seen,usage_mb,device_type,ap_name,policy,onboarding
10b09136587bad82,Offline,HONOR-MAGI6-LITE-0,2026-03-29 19:38:00,17.14,Android,062_Pichinde-AP2,normal,
83fe8bdb9a527d42,Offline,Android-5,2026-03-29 19:18:00,0.0302734375,Android,062_Pichinde-AP2,normal,
6777a010fc3466d5,Offline,Redmi-13C,2026-04-07 10:35:29,,Android,062_Pichinde-AP2,normal,100.0
e929618915ff82c7,Online,motorola-edge-50-ultra,2026-04-25 10:28:08,789.24,Android,063_Los Andes-AP1,normal,100.0
4eab80a0973d6227,Online,V2418,2026-03-30 18:32:00,,Android,063_Los Andes-AP1,normal,50.0
dca0097c4490dc59,Offline,Redmi-A5,2026-04-02 05:56:50,0.0048828125,Other,063_Los Andes-AP1,normal,100.0
baddbbb3927e6a43,Offline,Xiaomi-11T-Pro,2026-03-30 18:03:00,4.25,Android,063_Los Andes-AP1,normal,80.0
d222fb3e9f7634aa,Offline,Galaxy-A56-5G,2026-03-30 15:14:00,7.86,"Samsung Galaxy A56, Android 16",063_Los Andes-AP1,normal,100.0
afe99168c66f6de7,Offline,Android_XZUEAIIO,2026-03-30 14:45:00,,Android,063_Los Andes-AP1,normal,
5c25d4b19f544da9,Offline,Redmi-13C,2026-03-30 14:45:00,,Android,063_Los Andes-AP1,normal,
bd26a3378821d179,Offline,Infinix-SMART-8,2026-04-11 22:07:25,,Android,063_Los Andes-AP1,normal,
7eab0d71746ef2ea,Offline,android-615b6623092986c8,2026-03-25 11:12:10,0.1806640625,Other,063_Los Andes-AP1,normal,
e8bd3daf6511a844,Offline,MSCCULTURABP,2026-03-30 10:33:00,2928.64,Windows 10,063_Los Andes-AP1,normal,
63b27cb0492b7cd9,Offline,66:9f:76:c4:d1:50,2026-03-30 09:45:00,0.03125,Other,063_Los Andes-AP1,normal,
a1111451a7418821,Offline,Redmi-Note-12,2026-03-29 19:03:00,0.01171875,Android,063_Los Andes-AP1,normal,
973d41fac3ae98f5,Offline,Android_C95CGOX7,2026-03-30 18:21:00,3.63,Other,063_Los Andes-AP2,normal,100.0
dd96453c0396ef2d,Offline,Redmi-Note-14-Pro,2026-03-30 18:21:00,31.3,Other,063_Los Andes-AP2,normal,100.0
e439d875d1f5646f,Offline,ZTE-Blade-A35e,2026-03-30 17:51:00,0.0146484375,Other,063_Los Andes-AP2,normal,100.0
5af2a49422747d6e,Offline,HONOR-400-Smart,2026-03-30 17:18:00,0.09375,Other,063_Los Andes-AP2,normal,100.0
9344f8bbf26ebb90,Offline,Redmi-Note-11,2026-03-30 17:03:00,511.44,Android,063_Los Andes-AP2,normal,50.0
7965541cce0ef229,Offline,Android,2026-03-30 16:58:00,400.36,Samsung,063_Los Andes-AP2,normal,100.0
503a1088f137ad27,Offline,moto-g14,2026-03-30 16:34:00,0.01171875,Android,063_Los Andes-AP2,normal,100.0
02686f65cbd7e268,Offline,realme-C21-Y,2026-03-30 16:19:00,0.0224609375,Android,063_Los Andes-AP2,normal,100.0
d39851707c363cac,Offline,TECNO-SPARK-Go-2024,2026-03-30 15:09:00,2.5,Android,063_Los Andes-AP2,normal,100.0
dea8c7e38ba83695,Offline,Android_7LI8455B,2026-04-13 11:41:28,,Android,063_Los Andes-AP2,normal,
baf0ab5ed227b0fd,Offline,motorola-edge-60-fusion,2026-04-21 11:55:16,,Android,063_Los Andes-AP2,normal,
e8d13ddc8ec8a446,Offline,d6:a3:bb:46:07:4e,2026-03-30 14:46:00,,Android,063_Los Andes-AP2,normal,
166607cb00cd4434,Offline,Redmi-Note-13,2026-03-30 14:46:00,,Android,063_Los Andes-AP2,normal,
d755bc3f5d89a6bf,Offline,Redmi-14C,2026-03-30 14:46:00,,Android,063_Los Andes-AP2,normal,
936bef1c089b06ec,Offline,HONOR-Magic7-Lite,2026-03-30 13:58:00,0.0048828125,Other,063_Los Andes-AP2,normal,
86b5c06cdbf0abad,Offline,Galaxy-A02s,2026-03-30 13:55:00,6.39,Android,063_Los Andes-AP2,normal,
32611f8fba9e8e7b,Offline,Android_4UHW8BN5,2026-03-24 19:23:52,0.0068359375,Other,063_Los Andes-AP2,normal,
8be9d96057c8bd31,Offline,OPPO-A80-5G,2026-03-23 11:32:40,0.005859375,Android,063_Los Andes-AP2,normal,
ad759a71bafe9974,Offline,be:55:87:62:07:19,2026-03-30 07:00:00,0.0625,Other,063_Los Andes-AP2,normal,
9b4749c91e5b66fc,Offline,HONOR-X8c,2026-03-29 22:44:00,173.12,Other,063_Los Andes-AP2,normal,
e1b4a57372b5d647,Offline,Redmi-12,2026-03-22 10:17:41,9.77,Android,063_Los Andes-AP2,normal,
d10e02632aded9f6,Offline,16:fc:22:ce:04:7b,2026-03-29 20:53:00,0.125,"Apple iPhone 11, iOS18.6.2",063_Los Andes-AP2,normal,
67358c7a3c61d89f,Offline,ce:c7:7b:23:0c:f9,2026-04-20 15:56:36,0.18359375,Apple iPhone,063_Los Andes-AP2,normal,
19c6bbd42f025ecd,Offline,Redmi-Note-12,2026-03-29 20:41:00,8.24,Android,063_Los Andes-AP2,normal,
c3cdcb8d9c14876f,Offline,A-35-de-calvitolindo,2026-03-29 19:28:00,19.43,"Galaxy A35, Android 16",063_Los Andes-AP2,normal,
6313201f5c3be7fe,Offline,Redmi-Note-11S,2026-03-29 19:01:00,0.00390625,Android,063_Los Andes-AP2,normal,
cd66809f63289828,Online,Android,2026-03-30 18:33:00,0.076171875,Android,063_Los Andes-AP3,normal,71.0
d3454c8f0fe07716,Offline,Android,2026-04-14 18:44:41,129.19,Xiaomi Communications,063_Los Andes-AP3,normal,100.0
dc51469721155734,Offline,Galaxy-A06,2026-03-30 18:13:00,271.88,Samsung,063_Los Andes-AP3,normal,100.0
234563465baae913,Offline,HONOR-X5c-Plus,2026-03-30 18:10:00,0.0830078125,Other,063_Los Andes-AP3,normal,100.0
aed86b10beba13a7,Offline,9e:1c:b3:75:6a:4a,2026-03-30 16:58:00,0.060546875,Apple iPhone,063_Los Andes-AP3,normal,100.0
47bdea6f5c57bd10,Offline,HONOR-400-Smart,2026-03-30 16:44:00,0.1767578125,Other,063_Los Andes-AP3,normal,100.0
ae83e143942b14e8,Offline,Android-4,2026-03-22 13:44:44,0.001953125,Xiaomi Communications,063_Los Andes-AP3,normal,100.0
e12deae58f389301,Offline,Android,2026-04-27 10:35:38,0.0546875,Android,063_Los Andes-AP3,normal,100.0
11357ddf72ddae34,Offline,0e:0a:30:50:77:b7,2026-03-30 14:45:00,,Other,063_Los Andes-AP3,normal,
6a12437e974025fb,Offline,OPPO-A20,2026-03-30 11:59:00,0.0009765625,Android,063_Los Andes-AP3,normal,
2f6a38490680a8bd,Offline,A36-de-FERNANDO,2026-04-06 22:33:50,0.005859375,Samsung,063_Los Andes-AP3,normal,
5537e4e0a8897e44,Offline,realme-C71,2026-04-11 12:43:10,0.1611328125,Other,063_Los Andes-AP3,normal,
6bd3e7ba1efd311e,Offline,Android-2,2026-04-16 02:02:56,0.00390625,Android,063_Los Andes-AP3,normal,
1b310208424ed85b,Offline,Android,2026-04-10 16:44:35,74.52,Android,063_Los Andes-AP3,normal,
f98bcad89767e3e2,Offline,96:f6:1c:7e:b6:4a,2026-03-29 21:02:00,7.76,Android,063_Los Andes-AP3,normal,
68c2869bdbde1d4b,Offline,Redmi-14C-de-jancy,2026-03-29 18:35:00,0.091796875,Android,063_Los Andes-AP3,normal,
f5e3b4a85487b4aa,Online,iPad,2026-03-30 18:33:00,276.59,Apple iPad,066_Pance-AP1,normal,100.0
d68658ce203c7531,Online,1e:ab:15:cf:4a:c2,2026-03-30 18:33:00,499.04,"Apple iPhone SE 2, iOS18.6.2",066_Pance-AP1,normal,100.0
02e2680322030a4a,Online,Redmi-14C,2026-03-30 18:33:00,65.62,Android,066_Pance-AP1,normal,85.0
97d53c81a249b865,Offline,Redmi-Note-14-5G,2026-03-30 18:25:00,0.021484375,Android,066_Pance-AP1,normal,100.0
a6765547856629a0,Offline,Android-8,2026-03-30 18:24:00,0.0263671875,Android,066_Pance-AP1,normal,100.0
aacd3def914040f3,Offline,HONOR-X5c-Plus,2026-03-30 18:12:00,0.2548828125,Android,066_Pance-AP1,normal,100.0
55963435016fa6ee,Offline,6a:fb:ad:c5:82:3a,2026-03-30 18:00:00,0.0556640625,Android,066_Pance-AP1,normal,60.0
e0df2220690b1e05,Offline,Redmi-Note-12S,2026-03-30 17:59:00,0.078125,Android,066_Pance-AP1,normal,75.0
64f84b4ea4165cb0,Offline,1e:3d:1c:98:27:9e,2026-04-14 11:51:45,392.84,"Apple iPhone 11, iOS18.6.2",066_Pance-AP1,normal,85.0
fa3e0e1cfd8e7b5f,Offline,Redmi-A5,2026-04-11 00:38:23,0.1552734375,Android,066_Pance-AP1,normal,100.0
5898646fc8901621,Offline,Android_YWZPNOF5,2026-03-20 23:33:29,775.55,Android,066_Pance-AP1,normal,80.0
0f0d515809ab516c,Offline,Redmi-A5,2026-03-30 17:33:00,9.59,Android,066_Pance-AP1,normal,100.0
555fba9ea820a5e2,Offline,HONOR-400-Smart,2026-03-30 17:28:00,0.505859375,Android,066_Pance-AP1,normal,100.0
88d6d7fbe734896d,Offline,Redmi-Note-11,2026-03-30 16:30:00,64.89,Android,066_Pance-AP1,normal,100.0
8e88e10dcdf22a33,Offline,Android,2026-03-30 16:16:00,0.099609375,Other,066_Pance-AP1,normal,100.0
1b02a58a769ceba4,Offline,Redmi-Note-14,2026-03-30 15:37:00,0.015625,Android,066_Pance-AP1,normal,100.0
901504c38fe9c912,Offline,Android_2TTNVF33,2026-03-30 15:30:00,0.013671875,"Samsung Galaxy A34, Android 14",066_Pance-AP1,normal,100.0
65c8396de424bcc3,Offline,Redmi-Note-14-Pro,2026-03-30 15:13:00,83.05,Android,066_Pance-AP1,normal,100.0
86af9553b779bddc,Offline,motorola-edge-40-neo,2026-03-30 15:13:00,178.38,Android,066_Pance-AP1,normal,33.0
44ed358119952493,Offline,1a:eb:f1:8d:76:42,2026-03-30 15:13:00,83.5,Android,066_Pance-AP1,normal,100.0
0a3b7eae9189a013,Offline,OPPO-A5,2026-03-30 15:13:00,825.55,Android,066_Pance-AP1,normal,67.0
9d0965e4f1c126d2,Offline,Galaxy-A32,2026-03-30 14:49:00,0.0029296875,Samsung,066_Pance-AP1,normal,100.0
7e351da7d034cdb6,Offline,OPPO-A5,2026-04-02 21:04:21,0.353515625,Android,066_Pance-AP1,normal,100.0
5228259740cc64af,Offline,ZTE-Blade-A35e,2026-03-30 14:45:00,0.0146484375,Other,066_Pance-AP1,normal,
32dea9456be70b9f,Offline,REDMI-15C,2026-03-30 14:29:00,0.0703125,Android,066_Pance-AP1,normal,
1008eddbfb33363b,Offline,Android-2,2026-03-30 14:20:00,0.0048828125,Android,066_Pance-AP1,normal,
7514c63661ed94bf,Offline,Android,2026-04-06 15:35:12,0.0029296875,Android,066_Pance-AP1,normal,
c73e33d2b4e90fd6,Offline,de:f1:62:0f:d3:f7,2026-03-30 13:58:00,4505.6,Apple iPhone,066_Pance-AP1,normal,
a7c5d405c471b3a8,Offline,Android,2026-03-30 13:58:00,30.07,"Galaxy A02, Android 11",066_Pance-AP1,normal,
c38b782e56cad60b,Offline,A35-de-Valeria,2026-03-30 13:58:00,3778.56,"Galaxy A35, Android 16",066_Pance-AP1,normal,
59bdcaf9c8c2fefb,Offline,Redmi-13,2026-03-30 13:48:00,299.93,Android,066_Pance-AP1,normal,
37fc2fffd9fd41f8,Offline,aa:09:eb:97:5e:6d,2026-04-17 12:20:15,326.31,"Apple iPhone 11, iOS18.7.1",066_Pance-AP1,normal,
a190022b7af1ac8a,Offline,Manuelas-IPhone,2026-03-30 13:45:00,1075.2,Apple iPhone,066_Pance-AP1,normal,
55097de88fbf7b4f,Offline,V2109,2026-03-30 13:39:00,366.92,Android,066_Pance-AP1,normal,
cbf63f8b565f5177,Offline,de:ac:fd:c8:70:04,2026-03-30 13:30:00,0.3681640625,Apple iPhone,066_Pance-AP1,normal,
a241bbe35a5feda5,Offline,fa:63:61:e9:9d:11,2026-03-30 13:24:00,47.71,Apple iPhone,066_Pance-AP1,normal,
4c93d2b10ff4b4fe,Offline,A05s,2026-03-25 08:21:56,11.99,"Galaxy A05s, Android 14",066_Pance-AP1,normal,
abc07d9c4b74d510,Offline,82:d5:3f:d3:97:a0,2026-03-30 13:13:00,0.0419921875,Apple iPhone,066_Pance-AP1,normal,
c5bbad7e1341d4ce,Offline,92:22:5b:e7:9b:2e,2026-03-23 09:50:32,0.55078125,Android,066_Pance-AP1,normal,
baf9c7f6ec8c6add,Offline,1e:14:9b:0c:53:86,2026-03-30 13:00:00,57.13,Apple iPhone,066_Pance-AP1,normal,
41c43e90b1d25c7f,Offline,HONOR,2026-03-30 12:53:00,0.1337890625,Other,066_Pance-AP1,normal,
063a8859ef649d55,Offline,A05s-de-Basilisco,2026-03-30 12:27:00,8.55,"Galaxy A05s, Android 15",066_Pance-AP1,normal,
4f89d588a339b085,Offline,REDMI-15C,2026-03-30 12:19:00,0.1796875,Android,066_Pance-AP1,normal,
5d79090c65f000d7,Offline,Android,2026-04-11 11:52:16,0.001953125,"Samsung Galaxy A53, Android 14",066_Pance-AP1,normal,
1fc9bef355bafce2,Offline,Android_H2NGMVCQ,2026-03-30 12:18:00,87.34,"Galaxy S23, Android 16",066_Pance-AP1,normal,
625445d330c2d828,Offline,Android,2026-03-30 12:09:00,0.10546875,Other,066_Pance-AP1,normal,
77407e0bccbad55d,Offline,OPPO-A58,2026-03-22 21:22:06,67.27,Android,066_Pance-AP1,normal,
34be28a31a989f2e,Offline,DESKTOP-T3VH29S,2026-03-30 12:03:00,418.26,Windows 10,066_Pance-AP1,normal,
955465c9d8566946,Offline,Android,2026-03-30 11:49:00,0.0732421875,Android,066_Pance-AP1,normal,
0c869d5ecd781555,Offline,Redmi-12,2026-03-30 11:24:00,0.0029296875,Android,066_Pance-AP1,normal,
f6a9caf4e604f5d3,Offline,Ortega,2026-03-30 11:24:00,0.00390625,Android,066_Pance-AP1,normal,
e93f0c5a2b826730,Offline,Redmi-Note-11,2026-04-16 10:54:17,0.083984375,Android,066_Pance-AP1,normal,
5bbd4fd85a33016a,Offline,OPPO-A5x,2026-03-30 11:16:00,0.09765625,Android,066_Pance-AP1,normal,
2c22f80ff69d1c2d,Offline,Redmi-Note-13-Pro,2026-03-30 11:09:00,0.091796875,Android,066_Pance-AP1,normal,
4086d2e3632cb4d8,Offline,POCO-C71,2026-03-24 19:22:34,0.005859375,Other,066_Pance-AP1,normal,
f2abee4bd3507a5d,Offline,Redmi-Note-10S,2026-03-30 10:37:00,0.181640625,Android,066_Pance-AP1,normal,
16e16d15be5faee5,Offline,M2101K7BL,2026-03-30 10:32:00,3.8,Android,066_Pance-AP1,normal,
1c571593966d295f,Offline,V2110,2026-03-30 10:17:00,0.1064453125,Android,066_Pance-AP1,normal,
e7fbccd2f6f01f47,Offline,Android-4,2026-04-05 22:12:39,0.0166015625,Android,066_Pance-AP1,normal,
ecb6f712c4ffbca5,Offline,Android-2,2026-03-30 09:24:00,0.0126953125,Other,066_Pance-AP1,normal,
0315674fd8c733f5,Offline,5a:44:da:0e:cd:94,2026-03-30 09:20:00,52.19,Apple iPhone,066_Pance-AP1,normal,
e526f7857e88ba1d,Offline,5e:8b:5a:99:5a:00,2026-03-30 08:23:00,0.00390625,Other,066_Pance-AP1,normal,
3fffe641fe9b4949,Offline,OPPO-A79-5G,2026-03-30 05:49:00,0.001953125,Android,066_Pance-AP1,normal,
47e1986abde5d18a,Offline,A13-de-Stiven,2026-03-21 22:56:26,55.66,"Galaxy A13, Android 14",066_Pance-AP1,normal,
c218987d8c300a98,Offline,Redmi-Note-11,2026-03-30 00:03:00,0.65625,Android,066_Pance-AP1,normal,
79b0083c53cf2521,Offline,a2:3f:b8:6d:de:e5,2026-03-30 00:03:00,214.41,Apple iPhone,066_Pance-AP1,normal,
537aea631bd7e8ec,Offline,Redmi-Note-10S,2026-03-29 23:59:00,26.33,Android,066_Pance-AP1,normal,
8b02b267cdc39a6a,Offline,Redmi-Note-12S,2026-03-29 23:24:00,0.064453125,Android,066_Pance-AP1,normal,
a5eb27d6461c9e39,Offline,Redmi-A5,2026-03-29 23:04:00,0.2548828125,Other,066_Pance-AP1,normal,100.0
03a45d0eda4e24b9,Offline,Redmi-Note-13-Pro,2026-03-29 22:57:00,0.0029296875,Android,066_Pance-AP1,normal,
f84cbc59dcbf30bb,Offline,9a:03:d1:35:03:a2,2026-03-28 16:13:35,39.76,"Apple iPhone 11, iOS18.6.2",066_Pance-AP1,normal,
c31f51a17e3deda3,Offline,32:60:11:59:14:be,2026-04-19 22:07:21,36.09,Apple iPhone,066_Pance-AP1,normal,
4ba82bbedfe6f302,Offline,Guacheta,2026-03-29 21:01:00,0.044921875,Other,066_Pance-AP1,normal,
ff37a3e200037886,Offline,Redmi-Note-13,2026-03-29 20:42:00,0.0185546875,Android,066_Pance-AP1,normal,
eaf1c562a1a148aa,Offline,OPPO-A58,2026-03-29 20:28:00,0.0087890625,Android,066_Pance-AP1,normal,
93493b4a21e3bb4e,Offline,06:bf:4d:c3:f7:7e,2026-03-29 20:21:00,0.0751953125,Android,066_Pance-AP1,normal,
429ad2b805cf1b6c,Offline,16:0d:cc:97:30:dc,2026-04-20 16:09:21,0.1787109375,Apple iPhone,066_Pance-AP1,normal,
a82b1fc7a9ec25bd,Offline,Redmi-14C,2026-04-02 21:45:18,0.005859375,Android,066_Pance-AP1,normal,
6816b627f6ea2f66,Offline,moto-g15,2026-04-24 21:24:54,0.0009765625,Android,066_Pance-AP1,normal,
32b0a9c6d2c3b8e4,Offline,Redmi-14C,2026-03-29 19:27:00,0.0078125,Android,066_Pance-AP1,normal,
f1b334e43f1b3a87,Offline,Redmi-Note-14-Pro-5G,2026-03-29 19:23:00,0.009765625,Android,066_Pance-AP1,normal,
fd92d45dfc0d88ae,Offline,iPhone-de-Juan,2026-03-29 19:23:00,0.154296875,Apple iPhone,066_Pance-AP1,normal,
3e0d284ff4f7042a,Offline,Redmi-Note-14,2026-03-29 18:33:00,0.0380859375,Android,066_Pance-AP1,normal,
d06a2ef1125ce4c2,Offline,ce:83:e7:41:75:c4,2026-03-30 15:31:00,0.2001953125,Apple iPhone,067_Montebello-AP1,normal,100.0
c347ba28103b6c7a,Offline,Redmi-A5,2026-03-30 15:11:00,0.1552734375,Other,067_Montebello-AP1,normal,
587ac4aecbad5639,Offline,Android,2026-03-30 15:10:00,0.265625,Samsung,067_Montebello-AP1,normal,100.0
439d90898241f9c8,Offline,moto-g05,2026-03-30 15:08:00,0.0185546875,Other,067_Montebello-AP1,normal,100.0
7fc58d6e295847d1,Offline,Redmi-12,2026-03-30 14:59:00,3.06,Android,067_Montebello-AP1,normal,100.0
2ab0e76c98b1db02,Offline,Redmi-Note-13,2026-03-30 13:02:51,25.41,Android,067_Montebello-AP1,normal,100.0
c7ef4a82b8edebae,Offline,Infinix-SMART-10,2026-04-08 19:52:28,0.0048828125,Android,067_Montebello-AP1,normal,100.0
7166f8bfe5c2fac2,Offline,Android,2026-03-30 14:52:00,,Android,067_Montebello-AP1,normal,
eadf9709a53f9e55,Offline,Infinix-SMART-10,2026-03-30 14:46:00,,Other,067_Montebello-AP1,normal,
607a16c1fe44a751,Offline,Android,2026-03-30 14:46:00,,Android,067_Montebello-AP1,normal,
2d78f22003e7b848,Offline,moto-g34-5G,2026-03-30 14:46:00,,Android,067_Montebello-AP1,normal,
5d2bddc95564d1f8,Offline,Yuliana,2026-03-30 14:46:00,,Android,067_Montebello-AP1,normal,
ebb12c141065636f,Offline,HUAWEI_P40_lite-d984b77e5,2026-04-27 15:37:01,,Other,067_Montebello-AP1,normal,
4687afc8d84e363f,Offline,moto-g35-5G,2026-04-03 16:05:26,,Other,067_Montebello-AP1,normal,
eaf7e3ded9635aad,Offline,Android,2026-03-30 14:46:00,,Android,067_Montebello-AP1,normal,100.0
6554ab649a1bd75c,Offline,moto-g23,2026-03-22 03:30:42,0.001953125,Other,067_Montebello-AP1,normal,
bb3c3d4b5a49b0c4,Offline,Android-4,2026-03-30 13:41:00,0.1142578125,Other,067_Montebello-AP1,normal,
eb502488b702e1ad,Offline,Android_23e2b5ce5d7c49cf8bc07fd66c5f0917,2026-03-30 13:18:00,0.080078125,Qingdao...,067_Montebello-AP1,normal,
dcb868d7365302bc,Offline,Redmi-Note-10S,2026-03-30 13:02:00,0.30078125,Android,067_Montebello-AP1,normal,
e3180a4571d2bc5e,Offline,TECNO-SPARK-Go-2,2026-03-30 11:12:00,0.0009765625,Android,067_Montebello-AP1,normal,
6023385abdb07bff,Offline,Redmi-A2,2026-03-30 11:05:00,0.001953125,Android,067_Montebello-AP1,normal,
5ba5b72128b3c0b0,Offline,Redmi-Note-10S,2026-04-16 15:55:55,0.0341796875,Android,067_Montebello-AP1,normal,
5befa5bce8642617,Offline,MARULANDA,2026-03-30 10:10:00,96.56,"Galaxy A05s, Android 15",067_Montebello-AP1,normal,
73ec1a8c4ddec354,Offline,Redmi-14C,2026-03-30 10:10:00,0.00390625,Android,067_Montebello-AP1,normal,
a378c4f548c9f012,Offline,c6:14:86:f8:0a:b1,2026-03-30 10:01:00,29.99,Apple iPhone,067_Montebello-AP1,normal,
d347e0582d9ad38a,Offline,HONOR-X5b-Plus,2026-03-30 10:01:00,0.1845703125,Other,067_Montebello-AP1,normal,
10d87c0cfaa9cb80,Offline,Android,2026-03-30 09:59:00,0.1962890625,Other,067_Montebello-AP1,normal,
5208fc6b2abf5105,Offline,HONOR-400-Smart,2026-03-30 09:54:00,67.36,Android,067_Montebello-AP1,normal,
911ff15c2d003fd3,Offline,Android_143a7fd70a9b4f18b548e422e1b46842,2026-03-30 09:51:00,0.3330078125,Android,067_Montebello-AP1,normal,
d95625140dca2bed,Offline,Redmi-Note-13,2026-04-11 16:34:39,0.1611328125,Android,067_Montebello-AP1,normal,
71b19ff239a55dde,Offline,fe:a8:a9:a6:3a:c4,2026-03-30 09:14:00,0.126953125,Apple iPhone,067_Montebello-AP1,normal,
f6e02ed540ff7bae,Offline,Galaxy-A10s,2026-03-30 08:56:00,0.16015625,"Galaxy A10s, Android 11",067_Montebello-AP1,normal,
c4757d4e90dba248,Offline,TECNO-SPARK-Go-1,2026-03-30 08:16:00,0.0029296875,Android,067_Montebello-AP1,normal,
c24d9a171ff7c027,Offline,A15-de-luis,2026-03-29 12:25:15,0.0029296875,"Galaxy A15, Android 16",067_Montebello-AP1,normal,
06fa84ddabd9e77f,Offline,A21s-de-Mayra,2026-03-30 07:18:00,2283.52,"Galaxy A21s, Android 12",067_Montebello-AP1,normal,
621ddec600337146,Offline,android-33c29c807908ec59,2026-04-19 18:08:10,0.0869140625,Android,067_Montebello-AP1,normal,
e66e5d14ec9fe1e5,Offline,Android,2026-04-16 22:41:22,189.59,"Galaxy A10s, Android 11",067_Montebello-AP1,normal,
d9d04c8e4624435f,Offline,cc:0d:f2:b2:31:af,2026-04-14 14:10:54,13.08,Android,067_Montebello-AP1,normal,
c4415300eef6ad87,Offline,d6:a3:d3:ea:6a:b5,2026-04-22 22:58:49,0.0263671875,Other,067_Montebello-AP1,normal,
4d9830d50d507fcf,Offline,ce:9c:a1:e2:8e:46,2026-03-30 21:08:49,0.126953125,Other,067_Montebello-AP1,normal,
697a55f40d32edf9,Offline,motorola-edge-50-fusion,2026-03-29 23:29:00,780.15,Android,067_Montebello-AP1,normal,
04e3a13a1d5881ca,Offline,7e:5d:36:00:55:c0,2026-04-23 17:32:03,0.0400390625,Apple iPhone,067_Montebello-AP1,normal,100.0
ea73e74786e25762,Offline,HONOR-Magic5-Lite-5G,2026-03-29 21:55:00,0.275390625,Other,067_Montebello-AP1,normal,
c0ccff30fe85cb78,Offline,HONOR-X5b,2026-03-29 21:44:00,0.001953125,Android,067_Montebello-AP1,normal,
197dfb986c4f3d10,Offline,TECNO-CAMON-40-Pro-5G,2026-03-29 21:40:00,0.001953125,Android,067_Montebello-AP1,normal,
04082a0850791d1c,Offline,Android-3,2026-03-29 21:25:00,35.13,Android,067_Montebello-AP1,normal,
a5bbbfd12c4633f0,Offline,Redmi-13C,2026-03-29 20:52:00,18.78,Android,067_Montebello-AP1,normal,
7ba8b85c2fe9d7be,Offline,b6:0a:82:46:ff:09,2026-03-29 20:37:00,0.361328125,"Apple iPhone XR, iOS18.1.1",067_Montebello-AP1,normal,
16f4266c0d655b97,Offline,Android-2,2026-03-29 20:28:00,27.19,Android,067_Montebello-AP1,normal,
514a7896283323aa,Offline,Android-3,2026-03-29 20:26:00,0.0302734375,"Galaxy A30s, Android 11",067_Montebello-AP1,normal,
9125e1925022eede,Offline,Redmi-A2,2026-03-29 20:22:00,284.88,Other,067_Montebello-AP1,normal,
5210ee92c6ff4751,Offline,A56-de-Gervial,2026-03-27 09:30:19,0.0009765625,"Galaxy A56, Android 16",067_Montebello-AP1,normal,
19345c856dfbed72,Offline,Android-2,2026-04-18 17:37:00,0.1552734375,Android,067_Montebello-AP1,normal,
6b124278fcc8b0ef,Offline,Android,2026-03-29 19:35:00,6.76,Other,067_Montebello-AP1,normal,
137454e589f4d009,Offline,8e:81:7c:b8:80:0d,2026-03-29 19:29:00,0.1484375,Android,067_Montebello-AP1,normal,
370f192a9ae4a302,Offline,moto-g22,2026-04-11 06:28:44,0.0078125,Android,067_Montebello-AP1,normal,
6d365bce3a6d818e,Offline,06:c9:c3:ff:1a:e1,2026-03-27 06:30:34,0.1240234375,Other,067_Montebello-AP1,normal,
783d27fab3c68f8b,Offline,REDMI-15C,2026-03-29 19:14:00,0.2119140625,Android,067_Montebello-AP1,normal,
cad6e0031f9826d1,Offline,HONOR-X7b,2026-03-29 19:10:00,0.8388671875,Other,067_Montebello-AP1,normal,
ff33f8972080e8fa,Offline,Infinix-SMART-10,2026-04-11 05:02:12,,Other,067_Montebello-AP1,normal,
739d285369d41ec0,Offline,moto-g34-5G,2026-04-23 09:34:07,0.013671875,Other,068_Golondrinas-AP1,normal,
a3334f5ba32fa052,Offline,Android,2026-04-23 11:25:47,0.33203125,Android,068_Golondrinas-AP1,normal,100.0
99f6dbc29e6d6270,Offline,Redmi-Note-13,2026-04-20 12:15:38,,Android,068_Golondrinas-AP1,normal,
a91ac2f8ca7b1e49,Offline,d2:2c:61:bb:1d:ae,2026-03-30 14:46:00,,Android,068_Golondrinas-AP1,normal,
c784d040ec594e05,Offline,HONOR-X5c,2026-03-30 12:50:00,0.046875,Other,068_Golondrinas-AP1,normal,
d79bbd54ab4964ed,Offline,Galaxy-A220n,2026-03-30 12:24:00,1.62,"Galaxy A22, Android 13",068_Golondrinas-AP1,normal,
602764c4f60ca77c,Offline,Redmi-13C,2026-03-30 12:21:00,1.77,Android,068_Golondrinas-AP1,normal,
281a4911c11d64ca,Offline,Z2352N,2026-03-22 23:36:22,0.005859375,Android,068_Golondrinas-AP1,normal,
821eca92a359c44c,Offline,V2310,2026-03-31 07:30:44,0.0634765625,Android,068_Golondrinas-AP1,normal,
894e3fc9089b57c3,Offline,Android,2026-04-26 20:41:01,16.83,Other,068_Golondrinas-AP1,normal,
e56a677259299cb5,Offline,realme-C75,2026-03-27 01:01:26,33.0,Android,068_Golondrinas-AP1,normal,
58edaba365dbe70e,Offline,motorola-edge-60-fusion,2026-04-22 14:26:37,,Other,069_La Paz-AP1,normal,
b8641c88e54942ee,Offline,06:fc:6e:fa:0f:01,2026-03-30 13:43:00,19.67,Android,069_La Paz-AP1,normal,
45d2abb7436c335e,Offline,Android,2026-03-30 12:42:00,0.11328125,Android,069_La Paz-AP1,normal,
9a04424aafb4a15d,Offline,Jeniffer,2026-03-30 09:39:00,0.1513671875,Other,069_La Paz-AP1,normal,
