timestamp_hour,ap_name,total_events,total_connections,total_disconnections,total_auth,unique_clients,disconnection_rate,status
2026-03-30 06:00:00,071_Villacarmelo-AP1,3,1,1,1,1,1.0,dormant
2026-03-30 06:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-03-30 07:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-03-30 07:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-03-30 07:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-03-30 08:00:00,058_La Elvira-AP2,3,1,1,1,1,1.0,dormant
2026-03-30 08:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-03-30 09:00:00,061_La Leonera-AP1,4,1,2,1,1,2.0,online
2026-03-30 09:00:00,062_Pichinde-AP1,3,1,1,1,1,1.0,online
2026-03-30 09:00:00,072_Hormiguero_AP1,5,1,2,1,1,2.0,online
2026-03-30 09:00:00,073_Navarro-AP1,3,1,1,1,1,1.0,online
2026-03-30 10:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-03-30 10:00:00,060_Felidia-AP1,3,1,0,1,1,0.0,online
2026-03-30 10:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-03-30 11:00:00,058_La Elvira-AP1,4,1,1,1,1,1.0,online
2026-03-30 11:00:00,060_Felidia-AP1,2,0,2,0,1,,online
2026-03-30 12:00:00,058_La Elvira-AP1,3,1,1,1,1,1.0,online
2026-03-30 12:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-03-30 12:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-03-30 12:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-03-30 13:00:00,057_La Castilla-AP1,3,1,1,1,1,1.0,online
2026-03-30 13:00:00,058_La Elvira-AP1,1,0,1,0,1,,online
2026-03-30 13:00:00,062_Pichinde-AP1,3,1,1,1,1,1.0,online
2026-03-30 13:00:00,067_Montebello-AP1,4,1,2,1,1,2.0,offline
2026-03-30 13:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-03-30 14:00:00,059_El Saladito-AP1,6,2,2,2,2,1.0,online
2026-03-30 17:00:00,063_Los Andes-AP3,3,1,1,1,1,1.0,online
2026-03-30 17:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-03-30 18:00:00,057_La Castilla-AP2,3,1,1,1,1,1.0,online
2026-03-30 18:00:00,059_El Saladito-AP1,4,1,2,1,1,2.0,online
2026-03-30 18:00:00,060_Felidia-AP1,4,1,1,1,1,1.0,online
2026-03-30 18:00:00,062_Pichinde-AP2,3,1,1,1,1,1.0,online
2026-03-30 19:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-03-30 20:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-03-30 21:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-03-30 21:00:00,060_Felidia-AP1,4,1,2,1,1,2.0,online
2026-03-30 21:00:00,067_Montebello-AP1,4,1,2,1,1,2.0,offline
2026-03-30 21:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-03-30 22:00:00,060_Felidia-AP1,2,1,0,1,1,0.0,online
2026-03-30 22:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-03-30 23:00:00,060_Felidia-AP1,1,0,1,0,1,,online
2026-03-31 02:00:00,062_Pichinde-AP1,3,1,1,1,1,1.0,online
2026-03-31 02:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-03-31 04:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-03-31 05:00:00,060_Felidia-AP1,2,1,0,1,1,0.0,online
2026-03-31 06:00:00,060_Felidia-AP1,1,0,1,0,1,,online
2026-03-31 06:00:00,072_Hormiguero_AP1,8,2,3,2,2,1.5,online
2026-03-31 07:00:00,060_Felidia-AP1,7,2,3,2,2,1.5,online
2026-03-31 07:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-03-31 07:00:00,068_Golondrinas-AP1,3,1,1,1,1,1.0,offline
2026-03-31 07:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-03-31 09:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-03-31 11:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-03-31 11:00:00,072_Hormiguero_AP1,10,3,4,3,3,1.3333333333333333,online
2026-03-31 12:00:00,059_El Saladito-AP1,2,1,0,1,1,0.0,online
2026-03-31 13:00:00,059_El Saladito-AP1,1,0,1,0,1,,online
2026-03-31 13:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-03-31 13:00:00,062_Pichinde-AP2,5,1,2,1,1,2.0,online
2026-03-31 14:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-03-31 14:00:00,060_Felidia-AP1,2,1,0,1,1,0.0,online
2026-03-31 14:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-03-31 15:00:00,060_Felidia-AP1,1,0,1,0,1,,online
2026-03-31 16:00:00,057_La Castilla-AP2,3,1,1,1,1,1.0,online
2026-03-31 16:00:00,059_El Saladito-AP1,5,1,2,1,1,2.0,online
2026-03-31 16:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-03-31 16:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-03-31 17:00:00,072_Hormiguero_AP1,4,1,2,1,2,2.0,online
2026-03-31 18:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-03-31 18:00:00,067_Montebello-AP1,4,1,2,1,1,2.0,offline
2026-03-31 18:00:00,072_Hormiguero_AP1,9,2,3,2,2,1.5,online
2026-03-31 19:00:00,059_El Saladito-AP1,4,1,2,1,1,2.0,online
2026-03-31 19:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-03-31 19:00:00,072_Hormiguero_AP1,10,3,4,3,3,1.3333333333333333,online
2026-03-31 19:00:00,079_ZW La Voragine-AP1,3,1,1,1,1,1.0,online
2026-03-31 20:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-03-31 21:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-03-31 22:00:00,057_La Castilla-AP1,4,1,1,1,1,1.0,online
2026-03-31 22:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-03-31 23:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-03-31 23:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-01 00:00:00,072_Hormiguero_AP1,4,1,2,1,2,2.0,online
2026-04-01 07:00:00,058_La Elvira-AP1,5,1,2,1,1,2.0,online
2026-04-01 07:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-01 07:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-01 08:00:00,072_Hormiguero_AP1,7,2,3,2,2,1.5,online
2026-04-01 09:00:00,058_La Elvira-AP2,5,1,2,1,1,2.0,dormant
2026-04-01 10:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-01 10:00:00,060_Felidia-AP2,7,2,2,2,2,1.0,online
2026-04-01 12:00:00,059_El Saladito-AP1,4,1,2,1,1,2.0,online
2026-04-01 12:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-01 13:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-01 14:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-01 14:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-01 15:00:00,059_El Saladito-AP1,4,1,2,1,1,2.0,online
2026-04-01 15:00:00,068_Golondrinas-AP1,4,1,2,1,1,2.0,offline
2026-04-01 18:00:00,057_La Castilla-AP1,3,1,1,1,1,1.0,online
2026-04-01 18:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-01 18:00:00,062_Pichinde-AP1,2,1,0,1,1,0.0,online
2026-04-01 18:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-01 19:00:00,060_Felidia-AP1,8,2,3,2,2,1.5,online
2026-04-01 19:00:00,062_Pichinde-AP1,1,0,1,0,1,,online
2026-04-01 21:00:00,060_Felidia-AP1,3,1,0,1,1,0.0,online
2026-04-01 21:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-04-01 21:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-01 22:00:00,060_Felidia-AP1,4,1,2,1,2,2.0,online
2026-04-01 23:00:00,057_La Castilla-AP2,4,1,2,1,1,2.0,online
2026-04-01 23:00:00,061_La Leonera-AP1,4,1,2,1,1,2.0,online
2026-04-02 00:00:00,058_La Elvira-AP1,3,1,1,1,1,1.0,online
2026-04-02 01:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-02 02:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-02 02:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-02 03:00:00,060_Felidia-AP1,4,1,1,1,1,1.0,online
2026-04-02 05:00:00,063_Los Andes-AP1,5,1,2,1,1,2.0,online
2026-04-02 07:00:00,059_El Saladito-AP1,4,1,1,1,1,1.0,online
2026-04-02 07:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-02 08:00:00,060_Felidia-AP2,4,1,2,1,1,2.0,online
2026-04-02 08:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-02 09:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-02 10:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-02 10:00:00,062_Pichinde-AP2,4,1,1,1,1,1.0,online
2026-04-02 10:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-02 11:00:00,059_El Saladito-AP1,1,0,1,0,1,,online
2026-04-02 11:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-02 11:00:00,063_Los Andes-AP3,2,1,0,1,1,0.0,online
2026-04-02 11:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-02 12:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-02 12:00:00,063_Los Andes-AP3,1,0,1,0,1,,online
2026-04-02 13:00:00,060_Felidia-AP2,6,2,2,2,2,1.0,online
2026-04-02 13:00:00,069_La Paz-AP1,3,1,1,1,1,1.0,offline
2026-04-02 13:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-02 14:00:00,072_Hormiguero_AP1,9,3,3,3,2,1.0,online
2026-04-02 15:00:00,069_La Paz-AP1,3,1,1,1,1,1.0,offline
2026-04-02 17:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-02 17:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-02 18:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-02 19:00:00,059_El Saladito-AP1,6,2,2,2,2,1.0,online
2026-04-02 19:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-02 20:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-02 20:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-02 20:00:00,066_Pance-AP1,3,1,0,1,1,0.0,online
2026-04-02 20:00:00,072_Hormiguero_AP1,7,2,2,2,2,1.0,online
2026-04-02 21:00:00,060_Felidia-AP1,4,1,2,1,1,2.0,online
2026-04-02 21:00:00,066_Pance-AP1,4,1,2,1,2,2.0,online
2026-04-02 22:00:00,069_La Paz-AP1,5,1,2,1,1,2.0,offline
2026-04-02 23:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-03 00:00:00,062_Pichinde-AP1,3,1,1,1,1,1.0,online
2026-04-03 06:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-03 07:00:00,057_La Castilla-AP1,4,1,2,1,1,2.0,online
2026-04-03 07:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-03 08:00:00,057_La Castilla-AP2,3,1,1,1,1,1.0,online
2026-04-03 09:00:00,060_Felidia-AP1,4,1,2,1,1,2.0,online
2026-04-03 10:00:00,072_Hormiguero_AP1,6,2,0,2,2,0.0,online
2026-04-03 11:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-03 11:00:00,072_Hormiguero_AP1,3,0,3,0,2,,online
2026-04-03 12:00:00,058_La Elvira-AP2,3,1,1,1,1,1.0,dormant
2026-04-03 14:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-03 15:00:00,063_Los Andes-AP3,3,1,1,1,1,1.0,online
2026-04-03 16:00:00,067_Montebello-AP1,3,1,1,1,1,1.0,offline
2026-04-03 17:00:00,059_El Saladito-AP1,4,1,1,1,1,1.0,online
2026-04-03 17:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-03 18:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-03 18:00:00,072_Hormiguero_AP1,7,2,3,2,2,1.5,online
2026-04-03 19:00:00,058_La Elvira-AP1,4,1,2,1,1,2.0,online
2026-04-03 19:00:00,067_Montebello-AP1,4,1,2,1,1,2.0,offline
2026-04-03 19:00:00,072_Hormiguero_AP1,12,3,4,3,3,1.3333333333333333,online
2026-04-03 20:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-03 20:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-03 21:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-03 21:00:00,072_Hormiguero_AP1,7,2,3,2,3,1.5,online
2026-04-03 22:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-03 22:00:00,060_Felidia-AP2,4,1,2,1,1,2.0,online
2026-04-04 03:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-04 05:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-04 06:00:00,057_La Castilla-AP1,5,1,2,1,1,2.0,online
2026-04-04 06:00:00,072_Hormiguero_AP1,7,2,2,2,2,1.0,online
2026-04-04 08:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-04-04 08:00:00,066_Pance-AP1,5,1,2,1,1,2.0,online
2026-04-04 08:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-04 09:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-04 10:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-04 10:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-04 11:00:00,061_La Leonera-AP1,4,1,2,1,1,2.0,online
2026-04-04 11:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-04 11:00:00,073_Navarro-AP1,3,1,1,1,1,1.0,online
2026-04-04 12:00:00,057_La Castilla-AP1,3,1,1,1,1,1.0,online
2026-04-04 12:00:00,058_La Elvira-AP1,3,1,1,1,1,1.0,online
2026-04-04 12:00:00,072_Hormiguero_AP1,2,0,2,0,1,,online
2026-04-04 13:00:00,072_Hormiguero_AP1,10,3,3,3,3,1.0,online
2026-04-04 14:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-04 14:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-04 15:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-04 16:00:00,058_La Elvira-AP1,3,1,1,1,1,1.0,online
2026-04-04 16:00:00,072_Hormiguero_AP1,8,2,3,2,2,1.5,online
2026-04-04 17:00:00,059_El Saladito-AP1,4,1,2,1,1,2.0,online
2026-04-04 17:00:00,060_Felidia-AP1,4,1,1,1,1,1.0,online
2026-04-04 17:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-04-04 17:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-04 19:00:00,072_Hormiguero_AP1,10,3,4,3,3,1.3333333333333333,online
2026-04-04 20:00:00,058_La Elvira-AP1,3,1,1,1,1,1.0,online
2026-04-04 20:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-04-04 20:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-04 22:00:00,061_La Leonera-AP2,5,1,2,1,1,2.0,online
2026-04-04 22:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-04 23:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-05 04:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-05 06:00:00,059_El Saladito-AP1,4,1,2,1,1,2.0,online
2026-04-05 07:00:00,059_El Saladito-AP1,4,1,2,1,1,2.0,online
2026-04-05 07:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-05 08:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-05 09:00:00,066_Pance-AP1,3,1,1,1,1,1.0,online
2026-04-05 09:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-05 10:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-05 10:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-05 10:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-05 11:00:00,060_Felidia-AP2,4,1,1,1,1,1.0,online
2026-04-05 11:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-05 14:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-05 15:00:00,057_La Castilla-AP1,5,1,2,1,1,2.0,online
2026-04-05 15:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-05 16:00:00,060_Felidia-AP2,4,1,2,1,1,2.0,online
2026-04-05 16:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-05 17:00:00,057_La Castilla-AP1,3,1,1,1,1,1.0,online
2026-04-05 17:00:00,059_El Saladito-AP1,7,2,2,2,2,1.0,online
2026-04-05 17:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-05 18:00:00,059_El Saladito-AP1,4,1,2,1,1,2.0,online
2026-04-05 18:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-05 19:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-05 20:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-05 20:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-05 21:00:00,066_Pance-AP1,2,1,0,1,1,0.0,online
2026-04-05 22:00:00,066_Pance-AP1,2,0,2,0,1,,online
2026-04-05 22:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-06 02:00:00,066_Pance-AP1,4,1,2,1,1,2.0,online
2026-04-06 02:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-06 03:00:00,068_Golondrinas-AP1,3,1,1,1,1,1.0,offline
2026-04-06 05:00:00,072_Hormiguero_AP1,8,2,3,2,2,1.5,online
2026-04-06 06:00:00,059_El Saladito-AP1,4,1,2,1,1,2.0,online
2026-04-06 06:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-06 07:00:00,059_El Saladito-AP1,6,2,2,2,2,1.0,online
2026-04-06 07:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-06 07:00:00,079_ZW La Voragine-AP1,3,1,1,1,1,1.0,online
2026-04-06 08:00:00,060_Felidia-AP2,4,1,1,1,1,1.0,online
2026-04-06 09:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-06 10:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-06 11:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-06 12:00:00,059_El Saladito-AP1,9,3,3,3,3,1.0,online
2026-04-06 12:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-06 13:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-06 14:00:00,057_La Castilla-AP1,3,1,1,1,1,1.0,online
2026-04-06 14:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-06 15:00:00,066_Pance-AP1,4,1,1,1,1,1.0,online
2026-04-06 16:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-06 18:00:00,060_Felidia-AP2,4,1,1,1,1,1.0,online
2026-04-06 18:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-06 18:00:00,073_Navarro-AP1,3,1,1,1,1,1.0,online
2026-04-06 19:00:00,059_El Saladito-AP1,6,2,2,2,2,1.0,online
2026-04-06 19:00:00,061_La Leonera-AP2,3,1,1,1,1,1.0,online
2026-04-06 20:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-06 20:00:00,072_Hormiguero_AP1,5,1,2,1,1,2.0,online
2026-04-06 21:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-06 21:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-06 21:00:00,072_Hormiguero_AP1,7,2,2,2,2,1.0,online
2026-04-06 22:00:00,063_Los Andes-AP3,3,1,1,1,1,1.0,online
2026-04-06 22:00:00,072_Hormiguero_AP1,7,1,4,1,2,4.0,online
2026-04-07 00:00:00,062_Pichinde-AP2,3,1,1,1,1,1.0,online
2026-04-07 01:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-07 02:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-07 05:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-07 06:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-04-07 06:00:00,072_Hormiguero_AP1,7,2,3,2,2,1.5,online
2026-04-07 08:00:00,060_Felidia-AP2,4,1,2,1,1,2.0,online
2026-04-07 08:00:00,061_La Leonera-AP1,4,1,2,1,1,2.0,online
2026-04-07 10:00:00,057_La Castilla-AP1,3,1,1,1,1,1.0,online
2026-04-07 10:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-07 10:00:00,060_Felidia-AP2,4,1,1,1,1,1.0,online
2026-04-07 10:00:00,062_Pichinde-AP2,3,1,1,1,1,1.0,online
2026-04-07 10:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-07 11:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-07 12:00:00,058_La Elvira-AP1,4,1,1,1,1,1.0,online
2026-04-07 12:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-07 13:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-07 14:00:00,057_La Castilla-AP1,3,1,1,1,1,1.0,online
2026-04-07 14:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-07 15:00:00,060_Felidia-AP2,2,1,0,1,1,0.0,online
2026-04-07 15:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-04-07 16:00:00,060_Felidia-AP2,1,0,1,0,1,,online
2026-04-07 16:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-07 17:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-07 18:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-07 19:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-04-07 21:00:00,058_La Elvira-AP2,3,1,1,1,1,1.0,dormant
2026-04-07 21:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-07 22:00:00,060_Felidia-AP2,4,1,2,1,1,2.0,online
2026-04-08 04:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-08 06:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-08 06:00:00,060_Felidia-AP1,4,1,1,1,1,1.0,online
2026-04-08 06:00:00,073_Navarro-AP1,3,1,1,1,1,1.0,online
2026-04-08 07:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-08 09:00:00,072_Hormiguero_AP1,9,3,3,3,3,1.0,online
2026-04-08 10:00:00,057_La Castilla-AP1,4,1,2,1,1,2.0,online
2026-04-08 10:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-08 11:00:00,058_La Elvira-AP1,3,1,1,1,1,1.0,online
2026-04-08 12:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-08 13:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-08 14:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-08 14:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-08 15:00:00,070_La Buitrera-AP1,4,1,1,1,1,1.0,dormant
2026-04-08 15:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-08 16:00:00,059_El Saladito-AP1,6,2,2,2,2,1.0,online
2026-04-08 16:00:00,069_La Paz-AP1,4,1,2,1,1,2.0,offline
2026-04-08 17:00:00,057_La Castilla-AP2,4,1,1,1,1,1.0,online
2026-04-08 17:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-08 19:00:00,067_Montebello-AP1,3,1,1,1,1,1.0,offline
2026-04-08 19:00:00,072_Hormiguero_AP1,7,2,2,2,2,1.0,online
2026-04-08 20:00:00,072_Hormiguero_AP1,12,3,5,3,3,1.6666666666666667,online
2026-04-08 21:00:00,072_Hormiguero_AP1,7,2,2,2,2,1.0,online
2026-04-08 21:00:00,079_ZW La Voragine-AP1,3,1,1,1,1,1.0,online
2026-04-08 22:00:00,058_La Elvira-AP1,3,1,1,1,1,1.0,online
2026-04-08 22:00:00,059_El Saladito-AP1,4,1,2,1,1,2.0,online
2026-04-08 22:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-08 22:00:00,072_Hormiguero_AP1,8,2,4,2,2,2.0,online
2026-04-08 23:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-09 02:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-09 03:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-09 06:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-09 07:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-09 08:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-09 08:00:00,060_Felidia-AP1,7,2,2,2,2,1.0,online
2026-04-09 09:00:00,057_La Castilla-AP1,2,1,0,1,1,0.0,online
2026-04-09 09:00:00,060_Felidia-AP1,4,1,1,1,1,1.0,online
2026-04-09 09:00:00,061_La Leonera-AP1,5,2,1,2,2,0.5,online
2026-04-09 09:00:00,072_Hormiguero_AP1,5,2,1,2,2,0.5,online
2026-04-09 10:00:00,057_La Castilla-AP1,1,0,1,0,1,,online
2026-04-09 10:00:00,060_Felidia-AP1,1,0,1,0,1,,online
2026-04-09 10:00:00,061_La Leonera-AP1,1,0,1,0,1,,online
2026-04-09 10:00:00,062_Pichinde-AP2,4,1,2,1,1,2.0,online
2026-04-09 10:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-09 10:00:00,073_Navarro-AP1,3,1,1,1,1,1.0,online
2026-04-09 11:00:00,070_La Buitrera-AP1,3,1,1,1,1,1.0,dormant
